id,name,series_id,price,year
"370","2011款 奥迪A5(进口) Coupe 2.0T CVT无级变速","12","52.5","2011"
"371","2011款 奥迪A5(进口) Sportback 2.0T 技术型 CVT无级变速","12","52.8","2011"
"372","2011款 奥迪A5(进口) Coupe 2.0T 风尚版 CVT无级变速","12","56.8","2011"
"373","2011款 奥迪A5(进口) Sportback 2.0T 豪华型 CVT无级变速","12","57.8","2011"
"374","2011款 奥迪A5(进口) Cabriolet 2.0T CVT无级变速","12","59.8","2011"
"375","2011款 奥迪A5(进口) Coupe 3.2 quattro 手自一体","12","67","2011"
"376","2010款 奥迪A5(进口) Sportback 2.0T 舒适型","12","49.39","2010"
"377","2010款 奥迪A5(进口) Coupe 2.0T","12","52.5","2010"
"378","2010款 奥迪A5(进口) Sportback 2.0T 技术型","12","52.8","2010"
"379","2010款 奥迪A5(进口) Coupe 2.0T 风尚版","12","56.8","2010"
"380","2010款 奥迪A5(进口) Sportback 2.0T 豪华型","12","57.8","2010"
"381","2010款 奥迪A5(进口) Cabriolet 2.0T","12","59.8","2010"
"382","2010款 奥迪A5(进口) Coupe 3.2 quattro","12","67","2010"
"383","2008款 奥迪A5(进口) 2.0T coupe","12","52.5","2008"
"384","2008款 奥迪A5(进口) 3.2 coupe quattro","12","67","2008"
"385","2008款 奥迪A5(进口) 3.2 coupe","12","64","2008"
"386","2014款 奥迪A1(进口) 30 TFSI 时尚型","13","19.98","2014"
"387","2014款 奥迪A1(进口) 30 TFSI 技术型","13","22.48","2014"
"388","2014款 奥迪A1(进口) 30 TFSI 舒适型","13","24.98","2014"
"389","2014款 奥迪A1(进口) 30 TFSI 豪华型","13","28.98","2014"
"390","2013款 奥迪A1(进口) 30TFSI Urban","13","22.48","2013"
"391","2013款 奥迪A1(进口) Sportback 30TFSI Urban","13","23.48","2013"
"392","2013款 奥迪A1(进口) 30TFSI Ego","13","24.98","2013"
"393","2013款 奥迪A1(进口) Sportback 30TFSI Ego","13","25.98","2013"
"394","2013款 奥迪A1(进口) 30TFSI Ego 中国限量版","13","27.18","2013"
"395","2013款 奥迪A1(进口) 30TFSI Ego plus","13","28.98","2013"
"396","2013款 奥迪A1(进口) Sportback 30TFSI Ego plus","13","29.98","2013"
"397","2013款 奥迪A1(进口) 30TFSI Ego plus 中国限量版","13","31.18","2013"
"398","2012款 奥迪A1(进口) 1.4 TFSI 双离合 Urban","13","22.48","2012"
"399","2012款 奥迪A1(进口) 1.4 TFSI 双离合 Ego","13","24.98","2012"
"400","2012款 奥迪A1(进口) 1.4 TFSI 双离合 Ego plus","13","28.98","2012"
"401","2013款 奥迪A7(进口) 30 FSI 标准型","14","69.8","2013"
"402","2013款 奥迪A7(进口) 35 FSI quattro进取型","14","72.8","2013"
"403","2013款 奥迪A7(进口) 50 TFSI quattro 舒适型","14","81.8","2013"
"404","2013款 奥迪A7(进口) 50 TFSI quattro豪华型","14","95.8","2013"
"405","2011款 奥迪A7(进口) 2.8 自动 进取型","14","72.8","2011"
"406","2011款 奥迪A7(进口) 3.0 自动 舒适型","14","81.8","2011"
"407","2011款 奥迪A7(进口) 3.0 自动 豪华型","14","95.8","2011"
"408","2013款 奥迪TT(进口) Coupe 45 TFSI","15","51.9","2013"
"409","2013款 奥迪TT(进口) Coupe 45 TFSI 白色经典版","15","53.3","2013"
"410","2013款 奥迪TT(进口) Coupe 45 TFSI 彩色梦幻版","15","53.6","2013"
"411","2013款 奥迪TT(进口) Coupe 45 TFSI 黑色旋风版","15","53.9","2013"
"412","2013款 奥迪TT(进口) Coupe 45 TFSI quattro","15","54.6","2013"
"413","2013款 奥迪TT(进口) Coupe 45 TFSI quattro 白色经典版","15","56","2013"
"414","2013款 奥迪TT(进口) Coupe 45 TFSI quattro 彩色梦幻版","15","56.3","2013"
"415","2013款 奥迪TT(进口) Roadster 45 TFSI","15","56.5","2013"
"416","2013款 奥迪TT(进口) Coupe 45 TFSI quattro 黑色旋风版","15","56.6","2013"
"417","2013款 奥迪TT(进口) Roadster 45 TFSI quattro","15","59.2","2013"
"418","2013款 奥迪TT(进口) TTS Coupe 2.0TFSI quattro","15","66.2","2013"
"419","2013款 奥迪TT(进口) TTS Roadster 2.0TFSI quattro","15","70.8","2013"
"420","2012款 奥迪TT(进口) TT Roadster 2.0 TFSI S tronic典雅版","15","58","2012"
"421","2012款 奥迪TT(进口) TT Roadster 2.0 TFSI S tronic quattro典雅版","15","60.7","2012"
"422","2010款 奥迪TT(进口) 典藏版 2.0TFSI","15","53.9","2010"
"423","2008款 奥迪TT(进口) TT Roadster 2.0 TFSI S tronic","15","55.5","2008"
"424","2008款 奥迪TT(进口) TTS Coupe 2.0 TFSI quattro S tronic","15","65.9","2008"
"425","2008款 奥迪TT(进口) TTS Roadster 2.0TFSI quattro S tronic","15","70.5","2008"
"426","2007款 奥迪TT(进口) TT Coupe 2.0 TFSI S tronic","15","50.9","2007"
"427","2007款 奥迪TT(进口) 3.2 quattro S tronic","15","64.5","2007"
"428","2007款 奥迪TT(进口) TT coupe 3.2quattro","15","78","2007"
"429","2005款 奥迪TT(进口) TT 3.2roadster","15","70","2005"
"430","2003款 奥迪TT(进口) TT Roadster1.8T quattro","15","50.9","2003"
"431","2003款 奥迪TT(进口) TT coupe 1.8T quattro","15","51.2","2003"
"432","2011款 奥迪TT(进口) TT Coupé 2.0 TFSI S tronic","15","51.9","2011"
"433","2011款 奥迪TT(进口) TT Coupe 2.0 TFSI S tronic quattro","15","54.6","2011"
"434","2011款 奥迪TT(进口) TT Roadster 2.0 TFSI S tronic","15","56.5","2011"
"435","2011款 奥迪TT(进口) TT Roadster 2.0 TFSI S tronic quattro","15","59.2","2011"
"436","2011款 奥迪TT(进口) TTS Coupe 2.0 TFSI quattro S tronic","15","66.2","2011"
"437","2011款 奥迪TT(进口) TTS Roadster 2.0 TFSI quattro S tronic","15","70.8","2011"
"438","2013款 奥迪A3(进口) Sportback 30 TFSI 技术型","16","25.5","2013"
"439","2013款 奥迪A3(进口) Sportback 30 TFSI 舒适型","16","26.8","2013"
"440","2013款 奥迪A3(进口) Sportback 30 TFSI 豪华型","16","28.9","2013"
"441","2013款 奥迪A3(进口) Sportback 35 TFSI 豪华型","16","30.9","2013"
"442","2013款 奥迪A3(进口) Sportback 35 TFSI 尊贵型","16","32.8","2013"
"443","2011款 奥迪A3(进口) Sportback 1.4T 自动 技术型","16","25.5","2011"
"444","2011款 奥迪A3(进口) Sportback 1.4T 自动 舒适型","16","26.8","2011"
"445","2011款 奥迪A3(进口) Sportback 1.4T 自动 豪华型","16","28.9","2011"
"446","2011款 奥迪A3(进口) Sportback 1.8T 自动 豪华型","16","30.9","2011"
"447","2011款 奥迪A3(进口) Sportback 1.8T 自动 尊贵型","16","32.8","2011"
"448","2010款 奥迪A3(进口) Sportback 1.4T 舒适型","16","26.8","2010"
"449","2010款 奥迪A3(进口) Sportback 1.4T 豪华型","16","28.9","2010"
"450","2010款 奥迪A3(进口) Sportback 首发限量版舒适型","16","29.8","2010"
"451","2010款 奥迪A3(进口) Sportback 1.8T 豪华型","16","30.9","2010"
"452","2010款 奥迪A3(进口) Sportback 首发限量版豪华型","16","31.8","2010"
"453","2010款 奥迪A3(进口) Sportback 1.8T 尊贵型","16","32.8","2010"
"454","2013款 奥迪A6(进口) 40 hybrid","17","63.8","2013"
"455","2007款 奥迪A6(进口) 2.0T FSI基本型","17","34.72","2007"
"456","2007款 奥迪A6(进口) 2.0T FSI标准型(手动)","17","37.25","2007"
"457","2007款 奥迪A6(进口) 2.0T FSI标准型(自动)","17","39.8","2007"
"458","2007款 奥迪A6(进口) 2.4 技术型","17","42.45","2007"
"459","2007款 奥迪A6(进口) 2.4 舒适型","17","46.88","2007"
"460","2007款 奥迪A6(进口) 2.4 尊贵型","17","52.61","2007"
"461","2007款 奥迪A6(进口) 2.8FSI 舒适娱乐型","17","52.5","2007"
"462","2007款 奥迪A6(进口) 2.8FSI 尊享型","17","60.68","2007"
"463","2007款 奥迪A6(进口) 3.2FSI quattro 舒适娱乐型","17","57.99","2007"
"464","2007款 奥迪A6(进口) 3.2FSI quattro 豪华型","17","65.57","2007"
"465","2003款 奥迪A6(进口) A6 3.0L","17","45.28","2003"
"466","2000款 奥迪A6(进口) 2.8L 手动","17","40.58","2000"
"467","2013款 奥迪A4(进口) 40TFSI allroad quattro 舒适型","18","48.98","2013"
"468","2013款 奥迪A4(进口) 40TFSI allroad quattro 豪华型","18","51.98","2013"
"469","2003款 奥迪A4(进口) 3.0 quattro敞蓬","18","78","2003"
"470","2002款 奥迪A4(进口) 1.8T","18","28.58","2002"
"471","2002款 奥迪A4(进口) 3.0L quattro","18","54.52","2002"
"472","2000款 奥迪A4(进口) 2.0","18","42.8","2000"
"473","2013款 奥迪Q5(进口) 40 TFSI Hybrid","19","60.8","2013"
"474","2013款 奥迪Q5(进口) 45 TFSI quattro 运动型","19","62.8","2013"
"475","2013款 奥迪Q5(进口) 45 TFSI quattro 越野型","19","65.8","2013"
"476","2012款 奥迪Q5(进口) 2.0 TFSI Hybrid quattro","19","60.8","2012"
"477","2010款 奥迪Q5(进口) 2.0T 首发限量版 运动款","19","57.7","2010"
"478","2010款 奥迪Q5(进口) 2.0T 首发限量版 越野款","19","63.5","2010"
"479","2010款 奥迪Q5(进口) 3.2 运动款","19","65.8","2010"
"480","2010款 奥迪Q5(进口) 3.2 越野款","19","67.8","2010"
"481","2011款 奥迪Q5(进口) 3.2 FSI 运动款","19","65.8","2011"
"482","2011款 奥迪Q5(进口) 3.2 FSI 越野款","19","67.8","2011"
"483","2013款 奥迪S8(进口) S8 4.0TFSI quattro","20","198.3","2013"
"484","2009款 奥迪S8(进口) 5.2L FSI quattro","20","198","2009"
"485","2012款 奥迪S5(进口) Sportback 3.0","21","72.8","2012"
"486","2012款 奥迪S5(进口) Coupe 3.0","21","75.8","2012"
"487","2012款 奥迪S5(进口) Cabriolet 3.0","21","85.8","2012"
"488","2011款 奥迪S5(进口) Sportback 3.0 双离合","21","71.8","2011"
"489","2011款 奥迪S5(进口) Cabriolet 3.0 双离合","21","84.8","2011"
"490","2011款 奥迪S5(进口) Coupe 4.2 手自一体","21","99.8","2011"
"491","2010款 奥迪S5(进口) Sportback","21","71.8","2010"
"492","2010款 奥迪S5(进口) Cabriolet","21","84.8","2010"
"493","2010款 奥迪S5(进口) Coupe","21","99.8","2010"
"494","2009款 奥迪S5(进口) coupe","21","98","2009"
"495","2012款 奥迪Q3(进口) 2.0T 双离合 舒适型","22","37.7","2012"
"496","2012款 奥迪Q3(进口) 2.0T 双离合 运动型","22","45.5","2012"
"497","2012款 奥迪Q3(进口) 2.0T 双离合 越野型","22","47.9","2012"
"498","2013款 奥迪S7 4.0TFSI","23","134.8","2013"
"499","2013款 奥迪S6 4.0TFSI","24","105.8","2013"
"500","2003款 奥迪S4 S4 4.2 四驱","25","38.3","2003"
"501","2003款 奥迪Allroad quattro(进口) Allroad 2.7T quattro","26","82","2003"
"502","2002款 奥迪Allroad quattro(进口) 2.4 Quattro 5AT 四轮驱动","26","80","2002"
"503","2002款 奥迪Allroad quattro(进口) 3.0 Quattro 5AT 四轮驱动","26","80","2002"
"504","2002款 奥迪Allroad quattro(进口) Allroad4.2Lquattro","26","120","2002"
"505","2013款 奥迪RS5(进口) 4.2L 双离合 quattro Cabriolet","28","128.8","2013"
"506","2012款 奥迪RS5(进口) 4.2L 双离合 quattro Coupe","28","119.8","2012"
"507","2014款 奥迪RS7 4.0T 8速手自一体","29","0","2014"
"508","2011款 阿斯顿马丁ONE-77 one-77","31","4700","2011"
"509","2014款 阿斯顿马丁Rapide S 6.0L 百年纪念版","32","428","2014"
"510","2013款 阿斯顿马丁Rapide S 6.0L","32","358.88","2013"
"511","2010款 阿斯顿马丁Rapide 基本型","32","368.8","2010"
"512","2014款 阿斯顿马丁Vanquish 6.0L 百年纪念版","33","628","2014"
"513","2013款 阿斯顿马丁Vanquish 6.0L 基本款","33","526.88","2013"
"514","2014款 阿斯顿马丁DB9 6.0L 硬顶百年纪念版","34","418","2014"
"515","2014款 阿斯顿马丁DB9 6.0L 敞篷百年纪念版","34","438","2014"
"516","2013款 阿斯顿马丁DB9 6.0L Coupe","34","338.88","2013"
"517","2007款 阿斯顿马丁DB9 Coupe Manual","34","319.9","2007"
"518","2007款 阿斯顿马丁DB9 Volante Manual","34","339.9","2007"
"519","2007款 阿斯顿马丁DB9 Coupe Touchtronic","34","325.9","2007"
"520","2007款 阿斯顿马丁DB9 Volante Touchtronic","34","349.9","2007"
"521","2012款 V8 Vantage(进口) 4.7L Sportshift Coupe","35","239","2012"
"522","2012款 V8 Vantage(进口) 4.7L Sportshift Roadster","35","249","2012"
"523","2012款 V8 Vantage(进口) S 4.7L Coupe","35","298","2012"
"524","2012款 V8 Vantage(进口) S 4.7L Roadster","35","318","2012"
"525","2012款 V8 Vantage(进口) S 4.8L 手自一体 龙年88中国限量版","35","318.88","2012"
"526","2011款 V8 Vantage(进口) Sportshift Coupe","35","242","2011"
"527","2007款 V8 Vantage(进口) Manual Coupe","35","222.9","2007"
"528","2007款 V8 Vantage(进口) Manual Roadster","35","238.9","2007"
"529","2007款 V8 Vantage(进口) Sportshift Coupe","35","226.9","2007"
"530","2007款 V8 Vantage(进口) Sportshift Roadster","35","243.9","2007"
"531","2003款 阿斯顿马丁DB7 Vantage","36","338.9","2003"
"532","2014款 V12 Vantage(进口) 6.0L S","37","346.88","2014"
"533","2012款 V12 Vantage(进口) 6.0L Roadster","37","389.38","2012"
"534","2009款 V12 Vantage(进口) Coupe Manual版","37","329","2009"
"535","2012款 阿斯顿马丁DBS(进口) 6.0 手动 龙年88中国限量版","38","550","2012"
"536","2012款 阿斯顿马丁DBS(进口) 6.0 自动 龙年88中国限量版","38","555.88","2012"
"537","2009款 阿斯顿马丁DBS(进口) Manual Volante","38","479.9","2009"
"538","2009款 阿斯顿马丁DBS(进口) Touchtronic Coupe","38","459.9","2009"
"539","2009款 阿斯顿马丁DBS(进口) Touchtronic Volante","38","489.9","2009"
"540","2007款 阿斯顿马丁DBS(进口) Manual Coupe","38","449.9","2007"
"541","2012款 阿斯顿马丁Virage V12 6.0 自动 龙年88中国限量版","39","446.88","2012"
"542","2012款 阿斯顿马丁Virage 6.0L COUPE","39","430","2012"
"543","2012款 阿斯顿马丁Virage 6.0L Volante","39","456","2012"
"544","2012款 阿斯顿马丁Zagato V12 zagato","41","1200","2012"
"545","2003款 阿尔法罗密欧Gtv(进口) Gtv","42","45","2003"
"546","2003款 166  3.0","46","58.8","2003"
"547","2013款 AC Schnitzer ACS5 ACS5 35i Falcon","48","155","2013"
"548","2013款 AC Schnitzer ACS7 1.6L 自动 尊尚型","49","190","2013"
"549","2013款 AC Schnitzer ACS7 ACS7 40i Falcon","49","198","2013"
"550","2013款 AC Schnitzer ACS6 ACS6 35i Falcon","50","183","2013"
"551","2013款 本田CR-V 2.0L 两驱经典版","51","20.78","2013"
"552","2013款 本田CR-V 2.4L 两驱豪华版","51","22.98","2013"
"553","2012款 本田CR-V 2.0L 自动 两驱都市版 Lxi","51","19.38","2012"
"554","2012款 本田CR-V 2.0L 自动 四驱经典版 Exi","51","21.78","2012"
"555","2012款 本田CR-V 2.4L 自动 四驱豪华版 VTi","51","23.98","2012"
"556","2012款 本田CR-V 2.4L 自动 四驱尊贵版 VTi-S","51","25.28","2012"
"557","2012款 本田CR-V 2.4L 自动 四驱尊贵导航版 VTi-S NAVI","51","26.28","2012"
"558","2010款 本田CR-V 都市版手动档 Lxi MT","51","18.98","2010"
"559","2010款 本田CR-V 都市版自动档 Lxi AT","51","19.78","2010"
"560","2010款 本田CR-V 经典版自动档 Exi AT","51","21.78","2010"
"561","2010款 本田CR-V 豪华版自动档 VTi AT","51","23.98","2010"
"562","2010款 本田CR-V 尊贵版自动挡 Vti-S AT","51","25.28","2010"
"563","2010款 本田CR-V 尊贵导航版自动档 VTi-S NAVI AT","51","26.28","2010"
"564","2008款 本田CR-V 两驱都市版2.0L手动档","51","18.98","2008"
"565","2007款 本田CR-V 2.0经典版手动挡 EXi MT","51","20.78","2007"
"566","2007款 本田CR-V 2.0两驱版自动档 2WD Lxi AT","51","19.78","2007"
"567","2007款 本田CR-V 2.0经典版自动档 EXi AT","51","21.78","2007"
"568","2007款 本田CR-V 2.4豪华版手动挡 VTi MT","51","23.18","2007"
"569","2007款 本田CR-V 2.4豪华版自动档 VTi AT","51","23.98","2007"
"570","2007款 本田CR-V 2.4尊贵版自动档 VTi-S AT","51","25.28","2007"
"571","2006款 本田CR-V NAVI 导航版","51","26.26","2006"
"572","2005款 本田CR-V 2.0L 手动","51","22.08","2005"
"573","2005款 本田CR-V 2.0L 自动","51","23.08","2005"
"574","2005款 本田CR-V 2.4L 手动","51","24.28","2005"
"575","2005款 本田CR-V 2.4L 自动","51","25.28","2005"
"576","2004款 本田CR-V 经典自动档","51","23.98","2004"
"577","2013款 思域 1.8L 十周年纪念 手动 EXi舒适版","52","13.18","2013"
"578","2013款 思域 1.8L 十周年纪念 自动 EXi舒适版","52","13.98","2013"
"579","2013款 思域 1.8L 十周年纪念 自动 VTi豪华版","52","15.78","2013"
"580","2013款 思域 1.8L 十周年纪念 自动 VTi豪华导航版","52","16.78","2013"
"581","2013款 思域 2.0L 十周年纪念 自动 TYPE-S","52","17.58","2013"
"582","2013款 思域 2.0L 十周年纪念 自动 TYPE-S导航版","52","18.58","2013"
"583","2012款 思域 1.8L 手动 EXi舒适版","52","13.18","2012"
"584","2012款 思域 1.8L 自动 EXi舒适版","52","13.98","2012"
"585","2012款 思域 1.8L 自动 VTi豪华版","52","15.78","2012"
"586","2012款 思域 1.8L 自动 VTi豪华导航版","52","16.78","2012"
"587","2012款 思域 2.0L 自动 TYPE-S","52","17.58","2012"
"588","2012款 思域 2.0L 自动 TYPE-S导航版","52","18.58","2012"
"589","2011款 思域 1.8L 手动 EXi舒适版","52","13.18","2011"
"590","2011款 思域 1.8L 自动 EXi舒适版","52","13.98","2011"
"591","2011款 思域 1.8L 自动 VTi豪华版","52","15.78","2011"
"592","2011款 思域 1.8L 自动 VTi豪华导航版","52","16.78","2011"
"593","2011款 思域 2.0L 自动 TYPE-S","52","17.58","2011"
"594","2011款 思域 2.0L 自动 TYPE-S导航版","52","18.58","2011"
"595","2008款 思域 五周年纪念经典版 EXi MT","52","14.78","2008"
"596","2008款 思域 五周年纪念豪华版 VTi MT","52","16.78","2008"
"597","2008款 思域 五周年纪念经典版 EXi AT","52","15.78","2008"
"598","2008款 思域 五周年纪念豪华版 VTi AT","52","17.78","2008"
"599","2006款 思域 1.8L EXi 手动经典版","52","14.78","2006"
"600","2006款 思域 1.8L VTi 手动豪华版","52","16.78","2006"
"601","2006款 思域 1.8L VTi-S 手动尊贵版","52","17.88","2006"
"602","2006款 思域 1.8L EXi 自动经典版","52","15.78","2006"
"603","2006款 思域 1.8L VTi 自动豪华版","52","17.78","2006"
"604","2006款 思域 1.8L VTi-S 自动尊贵版","52","18.88","2006"
"605","2009款 思域 混合动力 HYBIRD","52","26.98","2009"
"606","2009款 思域 经典版 LXi MT","52","12.98","2009"
"607","2009款 思域 舒适版 EXi MT","52","14.18","2009"
"608","2009款 思域 豪华版 VTi MT","52","15.98","2009"
"609","2009款 思域 经典版 LXi AT","52","13.78","2009"
"610","2009款 思域 舒适版 EXi AT","52","14.98","2009"
"611","2009款 思域 豪华版 VTi AT","52","16.78","2009"
"612","2009款 思域 尊贵版 VTi-S AT","52","17.68","2009"
"613","2013款 杰德 1.8L 5AT 舒适型（五座）","53","14.98","2013"
"614","2013款 杰德 1.8L 5AT 舒适型（六座）","53","16.28","2013"
"615","2013款 杰德 1.8L CVT 豪华型（五座）","53","17.38","2013"
"616","2013款 杰德 1.8L CVT 豪华型（六座）","53","18.38","2013"
"617","2012款 思铭 1.8L 手动","54","11.18","2012"
"618","2012款 思铭 1.8L 自动","54","11.98","2012"
"619","2013款 思铂睿 2.0L 豪华版 VTi","55","21.58","2013"
"620","2013款 思铂睿 2.0L 尊贵版 VTi-S","55","22.78","2013"
"621","2013款 思铂睿 2.4L 豪华版 VTi","55","23.78","2013"
"622","2013款 思铂睿 2.4L 尊贵版 VTi-S","55","24.98","2013"
"623","2013款 思铂睿 2.4L TYPE-S","55","25.58","2013"
"624","2009款 思铂睿 2.4L 豪华版 VTi","55","23.78","2009"
"625","2009款 思铂睿 2.4L 尊贵版 VTi-S","55","24.98","2009"
"626","2009款 思铂睿 TYPE-S","55","25.58","2009"
"627","2009款 思铂睿 2.4L 尊贵导航版 VTi-S NAVI","55","26.58","2009"
"628","2009款 思铂睿 TYPE-S NAVI","55","27.18","2009"
"629","2012款 艾力绅 VTi 2.4L 自动 舒适版","56","28.38","2012"
"630","2012款 艾力绅 VTi 2.4L 自动 豪华版","56","29.38","2012"
"631","2012款 艾力绅 VTi 2.4L 自动 豪华导航版","56","30.98","2012"
"632","2012款 艾力绅 VTi-S 2.4L 自动 尊贵版","56","31.98","2012"
"633","2012款 艾力绅 VTi-S 2.4L 自动 尊贵导航版","56","33.58","2012"
"634","2014款 本田雅阁 2.0L EX 豪华版","57","20.68","2014"
"635","2014款 本田雅阁 2.0L EXN 豪华导航版","57","21.68","2014"
"636","2014款 本田雅阁 2.4L EX 豪华版","57","22.98","2014"
"637","2014款 本田雅阁 2.4L EXN 豪华导航版","57","23.58","2014"
"638","2014款 本田雅阁 3.0L VTI 尊贵版","57","27.28","2014"
"639","2014款 本田雅阁 3.0L EXLN 旗舰版","57","29.88","2014"
"640","2013款 本田雅阁 2.0L 自动 LX","57","18.98","2013"
"641","2013款 本田雅阁 2.0L 自动 SE","57","20.28","2013"
"642","2013款 本田雅阁 2.0L 自动 PE","57","20.98","2013"
"643","2013款 本田雅阁 2.4L 自动 LX","57","21.98","2013"
"644","2013款 本田雅阁 2.4L 自动 SE","57","22.98","2013"
"645","2013款 本田雅阁 2.4L 自动 PE","57","23.68","2013"
"646","2012款 本田雅阁 2.0 MT","57","18.68","2012"
"647","2012款 本田雅阁 2.0 SE","57","20.28","2012"
"648","2012款 本田雅阁 2.0 EX Navi","57","22.28","2012"
"649","2012款 本田雅阁 2.4 LX","57","21.98","2012"
"650","2012款 本田雅阁 2.4 SE","57","22.98","2012"
"651","2012款 本田雅阁 2.4 EX Navi","57","24.98","2012"
